Date,Open,High,Low,Close,Adj Close,Volume
1998-06-26,19.433800,19.910400,19.305300,19.845900,9.563570,83279
1998-06-29,20.103300,20.952600,20.103300,20.952600,10.096879,664204
1998-06-30,21.184500,21.235701,20.669500,21.235701,10.233304,419444
1998-07-01,21.222900,21.338600,20.939800,21.274599,10.252049,246791
1998-07-02,21.364700,21.506001,21.364700,21.506001,10.363560,290462
1998-07-03,21.570499,21.570499,21.107201,21.364700,10.295467,53827
1998-07-06,21.570499,21.570499,20.978201,21.104700,10.170177,28437
1998-07-07,21.621700,21.621700,21.081100,21.107201,10.171381,46718
1998-07-08,21.493200,21.493200,20.978201,21.042700,10.140298,54843
1998-07-09,20.772400,21.222900,20.772400,21.222900,10.227134,120857
1998-07-10,21.171700,21.171700,21.042700,21.158400,10.196054,42655
1998-07-13,20.849701,20.849701,20.643900,20.849701,10.047296,58905
1998-07-14,20.592199,21.107201,20.592199,21.068300,10.152637,40624
1998-07-15,20.862499,20.914200,20.824100,20.824100,10.034958,55858
1998-07-16,20.978201,21.132799,20.849701,21.029900,10.134130,87342
1998-07-17,21.184500,21.621700,21.107201,21.364700,10.295467,120857
1998-07-20,21.596100,21.750700,21.364700,21.493200,10.357394,135075
1998-07-21,21.107201,21.506001,21.107201,21.506001,10.363560,108669
1998-07-22,20.514900,21.320400,20.389400,21.144600,10.189403,91404
1998-07-23,21.270100,21.270100,20.590700,20.615900,9.934628,72108
1998-07-24,20.263300,20.389400,20.011801,20.011801,9.643517,32499
1998-07-27,19.759701,19.961100,19.533199,19.634199,9.461553,50780
1998-07-28,20.036900,20.615900,19.697201,20.615900,9.934628,93435
1998-07-29,20.338699,20.741400,20.137300,20.590700,9.922484,138122
1998-07-30,20.389400,21.144600,20.213100,21.144600,10.189403,51796
1998-07-31,20.565599,20.817200,20.565599,21.144600,10.189403,67030
1998-08-03,20.641001,20.641001,19.885700,20.011801,9.643517,25390
1998-08-04,20.087099,20.767000,20.087099,20.767000,10.007441,50780
1998-08-05,20.011801,20.137300,19.634199,19.885700,9.582751,39608
1998-08-06,19.986700,20.112200,19.130501,19.206301,9.255355,114763
1998-08-07,19.130501,19.759701,19.004999,19.206301,9.255355,46718
1998-08-10,19.508101,19.634199,19.004999,19.256599,9.279593,14218
1998-08-11,18.879000,19.004999,18.375299,18.375299,8.854900,106638
1998-08-12,18.576700,18.576700,18.123699,18.123699,8.733656,43671
1998-08-13,18.123699,18.123699,17.620100,17.746099,8.551694,37577
1998-08-14,17.922400,18.451099,17.872200,18.249800,8.794424,81248
1998-08-17,17.635300,18.576700,17.635300,18.438299,8.885259,69061
1998-08-18,18.627399,18.627399,17.997700,18.375299,8.854900,111716
1998-08-19,18.375299,18.375299,17.997700,18.022800,8.685035,58905
1998-08-20,18.123699,18.375299,17.872200,18.375299,8.854900,95467
1998-08-21,17.997700,17.997700,17.620100,17.997700,8.672938,137106
1998-08-24,18.098600,18.123699,17.620100,17.821400,8.587981,17265
1998-08-25,17.746099,18.237000,17.746099,18.224701,8.782329,74139
1998-08-26,17.997700,18.375299,17.997700,18.237000,8.788256,86326
1998-08-27,17.997700,17.997700,17.620100,17.746099,8.551694,105623
1998-08-28,17.393600,17.494600,15.103400,17.746099,8.551694,395069
1998-08-31,16.110100,17.192301,16.110100,16.990900,8.187770,213276
1998-09-01,16.613300,17.368500,16.613300,17.242500,8.309014,159450
1998-09-02,17.368500,17.997700,17.368500,17.872200,8.612462,113747
1998-09-03,17.620100,17.972601,16.990900,17.620100,8.490977,71092
1998-09-04,17.620100,17.872200,17.494600,17.620100,8.490977,52811
1998-09-07,17.620100,17.997700,17.242500,17.997700,8.672938,77186
1998-09-08,17.997700,18.624399,17.572300,18.624399,8.974939,88357
1998-09-09,18.375299,18.627399,18.123699,18.627399,8.976387,57889
1998-09-10,18.375299,18.375299,17.368500,17.748600,8.552899,51796
1998-09-11,17.368500,17.746099,17.368500,17.748600,8.552899,30468
1998-09-14,17.620100,17.872200,17.620100,17.847000,8.600318,36562
1998-09-15,17.947500,18.249800,17.620100,17.746099,8.551694,99529
1998-09-16,17.620100,17.872200,17.318300,17.746099,8.551694,113747
1998-09-17,17.872200,17.872200,16.865400,16.865400,8.127293,261010
1998-09-18,16.890499,16.990900,16.613300,16.865400,8.127293,22343
1998-09-21,16.990900,17.091801,16.865400,16.965799,8.175674,119841
1998-09-22,17.116899,17.494600,17.116899,17.116899,8.248488,67030
1998-09-23,17.116899,17.242500,16.738800,17.242500,8.309014,32499
1998-09-24,17.494600,17.620100,16.990900,17.368500,8.369734,25390
1998-09-25,16.990900,17.368500,16.865400,17.368500,8.369734,11172
1998-09-28,17.368500,17.620100,17.356199,17.557600,8.460860,66014
1998-09-29,17.494600,17.683100,17.305500,17.494600,8.430499,181793
1998-09-30,17.368500,17.444300,16.990900,16.990900,8.187770,62967
1998-10-01,16.990900,16.990900,16.110100,16.613300,8.005808,91404
1998-10-02,16.738800,16.738800,15.228900,15.480500,7.459922,88357
1998-10-05,15.606500,16.839800,15.606500,16.839800,8.114958,49764
1998-10-06,16.865400,16.865400,16.613300,16.736900,8.065372,28437
1998-10-07,16.738800,16.859900,16.311501,16.311501,7.860374,12187
1998-10-08,15.631600,15.858100,15.380000,15.581400,7.508542,110701
1998-10-09,15.354900,16.361700,15.354900,16.298700,7.854206,53827
1998-10-12,16.613300,16.613300,15.681800,15.681800,7.556926,25999
1998-10-13,16.110100,16.738800,15.858100,15.863500,7.644485,11578
1998-10-14,16.336599,16.814699,16.235701,16.865400,8.127293,65963
1998-10-15,17.074100,17.104099,16.865400,17.074100,8.227865,62561
1998-10-16,17.116899,17.116899,16.059401,16.248501,7.830014,59514
1998-10-19,16.361700,16.487801,16.361700,16.361700,7.884565,27827
1998-10-20,15.984100,16.738800,15.984100,16.563101,7.981618,29777
1998-10-21,16.500099,17.116899,16.361700,17.116899,8.248488,30671
1998-10-22,16.613300,16.852600,16.361700,16.613300,8.005808,22242
1998-10-23,16.817101,16.865400,16.613300,16.613300,8.005808,136903
1998-10-26,16.613300,16.915600,16.588200,16.865400,8.127293,49257
1998-10-27,16.865400,17.242500,16.738800,16.990900,8.187770,40726
1998-10-28,16.361700,16.613300,16.361700,16.487801,7.945332,10359
1998-10-29,16.487801,16.487801,16.110100,16.263800,7.837386,20109
1998-10-30,16.462200,16.990900,16.361700,16.263800,7.837386,141575
1998-11-02,16.990900,17.494600,16.990900,17.242500,8.309014,30691
1998-11-03,16.940701,17.091801,16.915600,17.242500,8.309014,25796
1998-11-04,16.613300,16.990900,16.449900,16.814699,8.102860,32601
1998-11-05,16.487801,17.116899,16.487801,17.116899,8.248488,41741
1998-11-06,16.613300,17.142000,16.613300,17.116899,8.248488,69772
1998-11-09,17.242500,17.746099,16.865400,17.242500,8.309014,49135
1998-11-10,17.368500,17.494600,16.738800,16.865400,8.127293,27117
1998-11-11,16.839800,17.242500,16.839800,17.116899,8.248488,24781
1998-11-12,17.116899,17.192301,16.738800,16.789600,8.090766,50780
